2025-11-23	d1c5e53	registro500giappone	Update index.html
2025-11-23	305e0c0	registro500giappone	Update detail.html
2025-11-23	5971d6c	registro500giappone	Update edit.html
2025-11-23	d37bed5	registro500giappone	Update owner.html
2025-11-23	6f58434	registro500giappone	Update owner_edit_gate.html
2025-11-24	f4b7d70	registro500giappone	Update index.html
2025-11-24	2e8cee2	registro500giappone	Update edit.html
2025-11-24	09f73f9	registro500giappone	Update detail.html
2025-11-24	7c9550f	registro500giappone	Add files via upload
2025-11-24	bfd1e82	registro500giappone	Add files via upload
2025-11-24	4bd9ad8	registro500giappone	Create index.html
2025-11-24	1cd3d27	registro500giappone	Update main.gs
2025-11-24	20a3a25	registro500giappone	Update edit.html
2025-11-24	18710c8	registro500giappone	Update README.md
2025-11-24	0cb01e1	registro500giappone	Update Index.html
2025-11-24	6aa346d	registro500giappone	Update detail.html
2025-11-24	cb3fea8	registro500giappone	Update index.html
2025-11-24	ffe3a77	registro500giappone	Create detail.html
2025-11-24	f4d430c	registro500giappone	Create edit.html
2025-11-24	b0eb500	registro500giappone	Create policy.html
2025-11-24	0ab7da6	registro500giappone	Create howto.html
2025-11-24	bdb6203	registro500giappone	Update README.md
2025-11-24	f3a6d51	registro500giappone	Update main.gs
2025-11-24	223ea42	registro500giappone	Update edit.html
2025-11-24	9ae53f6	registro500giappone	Update edit.html
2025-11-24	440d933	registro500giappone	Update index.html
2025-11-24	b9f1a6d	registro500giappone	Update index.html
2025-11-24	756ea1b	registro500giappone	Update index.html
2025-11-24	d10b750	registro500giappone	Update index.html
2025-11-24	4b6556f	registro500giappone	Update index.html
2025-11-24	b76ff1f	registro500giappone	Update index.html
2025-11-24	a9f2e34	registro500giappone	Update index.html
2025-11-24	75ecd8b	registro500giappone	Update index.html
2025-11-24	306f965	registro500giappone	Update index.html
2025-11-24	db1c9d7	registro500giappone	Create config.js
2025-11-24	1ee465e	registro500giappone	Update detail.html
2025-11-24	dd75a4d	registro500giappone	Update edit.html
2025-11-25	74f74ff	registro500giappone	Update index.html
2025-11-25	aa8dc84	registro500giappone	Update detail.html
2025-11-25	0bd2c6b	registro500giappone	Update detail.html
2025-11-25	6acd8a2	registro500giappone	Update detail.html
2025-11-25	05001cc	registro500giappone	Update README.md
2025-11-25	62880f9	registro500giappone	Update policy.html
2025-11-25	439ad21	registro500giappone	Update howto.html
2025-11-25	52a3b4a	registro500giappone	Delete gas/sites directory
2025-11-25	15b6343	registro500giappone	Update index.html
2025-11-25	ad25d7c	registro500giappone	Update index.html
2025-11-25	2f91b48	registro500giappone	Update index.html
2025-11-25	2851ebf	registro500giappone	Update index.html
2025-11-25	f676ea5	registro500giappone	Add files via upload
2025-11-25	91e3796	registro500giappone	Add files via upload
2025-11-25	0bf5acd	registro500giappone	Update index.html
2025-11-25	74e642c	registro500giappone	Update index.html
2025-11-25	50aac90	registro500giappone	Update index.html
2025-11-25	a957cb2	registro500giappone	Update edit.html
2025-11-25	bcba4ae	registro500giappone	Update edit.html
2025-11-25	ddb8556	registro500giappone	Update edit.html
2025-11-25	7cb3923	registro500giappone	Update detail.html
2025-11-25	f2995b4	registro500giappone	Update detail.html
2025-11-25	e04a80c	registro500giappone	Update howto.html
2025-11-25	9e15c58	registro500giappone	Update howto.html
2025-11-25	5e84eca	registro500giappone	Update howto.html
2025-11-25	c1b7b02	registro500giappone	Update howto.html
2025-11-25	db6c915	registro500giappone	Update howto.html
2025-11-25	310caef	registro500giappone	Update policy.html
2025-11-25	495c888	registro500giappone	Create manifest.json
2025-11-25	809a758	registro500giappone	Add files via upload
2025-11-25	23f926b	registro500giappone	Update index.html
2025-11-25	975713a	registro500giappone	Update detail.html
2025-11-25	e338c65	registro500giappone	Update edit.html
2025-11-25	d73646f	registro500giappone	Update howto.html
2025-11-25	a1ffedd	registro500giappone	Update policy.html
2025-11-25	7311575	registro500giappone	Update detail.html
2025-11-25	a8e5e5d	registro500giappone	Update detail.html
2025-11-26	166e224	registro500giappone	Add files via upload
2025-11-26	99e8117	registro500giappone	Update manifest.json
2025-11-26	855fe26	registro500giappone	Add files via upload
2025-11-26	84c09c6	registro500giappone	Add files via upload
2025-11-26	bba9bfc	registro500giappone	Update edit.html
2025-11-26	f6c0a74	registro500giappone	Update detail.html
2025-11-26	21e3dc1	registro500giappone	Update index.html
2025-11-26	47e8908	registro500giappone	Create main.gs
2025-11-26	8e322c3	registro500giappone	Update index.html
2025-11-27	dbaf82b	registro500giappone	Update edit.html
2025-11-27	d82d06d	registro500giappone	Update edit.html
2025-12-01	2760012	registro500giappone	Update edit.html
2025-12-02	e615436	registro500giappone	Update index.html
2025-12-04	568bd95	registro500giappone	Update edit.html
2025-12-04	b6c4324	registro500giappone	Update detail.html
2025-12-04	cd09734	registro500giappone	Update edit.html
2025-12-04	498f102	registro500giappone	Update edit.html
2025-12-04	aa21704	registro500giappone	Update edit.html
2025-12-09	fbb24f4	registro500giappone	Update policy.html
2025-12-09	f88e099	registro500giappone	Update policy.html
2025-12-09	82c248a	registro500giappone	Update policy.html
2025-12-09	6acc536	registro500giappone	Create news.html
2025-12-09	7fb2543	registro500giappone	Update detail.html
2025-12-09	d136310	registro500giappone	Update index.html
2025-12-09	00ab6a9	registro500giappone	Update policy.html
2025-12-09	0c6dc75	registro500giappone	Update detail.html
2025-12-09	e1bc67c	registro500giappone	Update detail.html
2025-12-09	5dd05ad	registro500giappone	Update index.html
2025-12-09	6927cca	registro500giappone	Create mappa.html
2025-12-09	e8c76c8	registro500giappone	Update mappa.html
2025-12-09	5635c80	registro500giappone	Update index.html
2025-12-09	ee44f69	registro500giappone	Update mappa.html
2025-12-09	26a2b2d	registro500giappone	Update mappa.html
2025-12-09	3820505	registro500giappone	Update mappa.html
2025-12-09	d9fefd0	registro500giappone	Update index.html
2025-12-09	94048d6	registro500giappone	Update mappa.html
2025-12-09	da40a38	registro500giappone	Create map_data.js
2025-12-09	d2ad506	registro500giappone	Update mappa.html
2025-12-10	34815e7	registro500giappone	Add files via upload
2025-12-10	5655c10	registro500giappone	Update mappa.html
2025-12-10	cc522ff	registro500giappone	Update mappa.html
2025-12-10	15e030b	registro500giappone	Update mappa.html
2025-12-10	98954ca	registro500giappone	Update mappa.html
2025-12-10	72386eb	registro500giappone	Update mappa.html
2025-12-10	6eddde7	registro500giappone	Update mappa.html
2025-12-10	4ee5eb9	registro500giappone	Update mappa.html
2025-12-10	af4eb7d	registro500giappone	Update index.html
2025-12-10	19bc65e	registro500giappone	Update news.html
2025-12-10	387e98b	registro500giappone	Create test_map.html
2025-12-10	83c5dbf	registro500giappone	Update test_map.html
2025-12-10	2264992	registro500giappone	Add files via upload
2025-12-10	8b54e41	registro500giappone	Update test_map.html
2025-12-10	ffbd4ae	registro500giappone	Update test_map.html
2025-12-10	0fe82e1	registro500giappone	Update test_map.html
2025-12-10	f76837f	registro500giappone	Update test_map.html
2025-12-10	019858e	registro500giappone	Update test_map.html
2025-12-10	c806167	registro500giappone	Update test_map.html
2025-12-10	603b136	registro500giappone	Update test_map.html
2025-12-10	09b9b11	registro500giappone	Update test_map.html
2025-12-10	8d93a05	registro500giappone	Update test_map.html
2025-12-10	6c60ceb	registro500giappone	Update test_map.html
2025-12-10	264ef77	registro500giappone	Update test_map.html
2025-12-11	72166b6	registro500giappone	Update test_map.html
2025-12-11	4eabc06	registro500giappone	Update test_map.html
2025-12-11	efb35f8	registro500giappone	Update test_map.html
2025-12-11	f53e806	registro500giappone	Update test_map.html
2025-12-11	4ca4b70	registro500giappone	Update test_map.html
2025-12-11	735fb3c	registro500giappone	Update test_map.html
2025-12-11	1ca3e46	registro500giappone	Update test_map.html
2025-12-11	ef9974c	registro500giappone	Update mappa.html
2025-12-11	37e012a	registro500giappone	Update news.html
2025-12-29	ab602cf	registro500giappone	Create stats.html
2025-12-29	77112e1	registro500giappone	Create config_test.js
2025-12-29	11b6e0f	registro500giappone	Update config_test.js
2025-12-29	f077281	registro500giappone	Update stats.html
2025-12-29	bcf29fe	registro500giappone	Update stats.html
2025-12-29	1c262da	registro500giappone	Update stats.html
2025-12-29	9a6f70b	registro500giappone	Update index.html
2025-12-29	1b9906c	registro500giappone	Update stats.html
2025-12-29	4192168	registro500giappone	Update stats.html
2025-12-29	2ef9c3d	registro500giappone	Update news.html
2025-12-31	e47a7cc	registro500giappone	Add files via upload
2026-01-01	34fbdfa	registro500giappone	Update index.html
2026-01-01	3fc093f	registro500giappone	Rename Logo_horizontal2026.png to logo_horizontal2026.png
2026-01-01	8000199	registro500giappone	Update index.html
2026-01-01	92430e3	registro500giappone	Update index.html
2026-01-01	5662fa0	registro500giappone	Add files via upload
2026-01-01	db775df	registro500giappone	Add files via upload
2026-01-01	1a83e8b	registro500giappone	Add files via upload
2026-01-02	ea5a1b3	registro500giappone	Create event.html
2026-01-03	62979b8	registro500giappone	Update event.html
2026-01-05	a75dfa3	registro500giappone	Update event.html
2026-01-05	94f18ab	registro500giappone	Update event.html
2026-01-05	f94c91b	registro500giappone	Update event.html
2026-01-05	172becf	registro500giappone	Update event.html
2026-01-05	8e1a19a	registro500giappone	Update event.html
2026-01-05	d6a10db	registro500giappone	Update event.html
2026-01-05	f7fca2f	registro500giappone	Update index.html
2026-01-05	0b56f75	registro500giappone	Update news.html
2026-01-05	8afb6d8	registro500giappone	Update detail.html
2026-01-05	eeb8307	registro500giappone	Update edit.html
2026-01-05	d30ab14	registro500giappone	Update event.html
2026-01-05	b3418d4	registro500giappone	Update howto.html
2026-01-05	6d26896	registro500giappone	Update index.html
2026-01-05	cdfd44a	registro500giappone	Update mappa.html
2026-01-05	d76e283	registro500giappone	Update news.html
2026-01-05	c5211b5	registro500giappone	Update policy.html
2026-01-05	9de9af3	registro500giappone	Update stats.html
2026-01-06	c1f1a24	registro500giappone	Update event.html
2026-01-06	18049cd	registro500giappone	Update stats.html
2026-01-06	7b5e392	registro500giappone	Update stats.html
2026-01-06	011021a	registro500giappone	Update mappa.html
2026-01-06	5fa0217	registro500giappone	Update stats.html
2026-01-06	566856b	registro500giappone	Update stats.html
2026-01-06	3aac645	registro500giappone	Update stats.html
2026-01-06	1b3381c	registro500giappone	Update stats.html
2026-01-06	46b3d88	registro500giappone	Update stats.html
2026-01-06	f928eca	registro500giappone	Update stats.html
2026-01-06	96efa0a	registro500giappone	Update stats.html
2026-01-07	d8dcdba	registro500giappone	Update stats.html
2026-01-07	5babe31	registro500giappone	Update stats.html
2026-01-07	8105eac	registro500giappone	Update stats.html
2026-01-07	1df68ef	registro500giappone	Update stats.html
2026-01-07	9fd0c07	registro500giappone	Update stats.html
2026-01-07	7945376	registro500giappone	Update stats.html
2026-01-07	81b0aa5	registro500giappone	Update stats.html
2026-01-07	c062ec4	registro500giappone	Update stats.html
2026-01-07	e5153ca	registro500giappone	Update stats.html
2026-01-07	cd74fd7	registro500giappone	Update news.html
2026-01-07	67d4b3c	registro500giappone	Update news.html
2026-01-07	6336cbe	registro500giappone	Update index.html
2026-01-07	2d53b38	registro500giappone	Update event.html
2026-01-07	78d4bf1	registro500giappone	Update event.html
2026-01-07	2be55e6	registro500giappone	Update news.html
2026-01-07	731342c	registro500giappone	Update index.html
2026-01-08	5468934	registro500giappone	Update index.html
2026-01-08	45ec34c	registro500giappone	Update news.html
2026-01-08	80a482a	registro500giappone	Update index.html
2026-01-09	2af5fcb	registro500giappone	Update index.html
2026-01-09	2359a1b	registro500giappone	Update index.html
2026-01-09	dc6c75d	registro500giappone	Update index.html
2026-01-09	08c608d	registro500giappone	Create test.html
2026-01-09	5f09e77	registro500giappone	Update test.html
2026-01-09	d4f6b4b	registro500giappone	Update test.html
2026-01-09	336861f	registro500giappone	Update news.html
2026-01-09	82ad192	registro500giappone	Update news.html
2026-01-09	8c0f0c2	registro500giappone	Update news.html
2026-01-09	af1064c	registro500giappone	Update news.html
2026-01-12	d209568	registro500giappone	Update index.html
2026-01-12	473c6f3	registro500giappone	Update index.html
2026-01-12	cd7a934	registro500giappone	Update index.html
2026-01-12	4525e41	registro500giappone	Update index.html
2026-01-12	9fb6edb	registro500giappone	Update index.html
2026-01-12	777be2e	registro500giappone	Update detail.html
2026-01-12	5ad7bbe	registro500giappone	Update howto.html
2026-01-12	c949d00	registro500giappone	Update mappa.html
2026-01-12	52ae3fe	registro500giappone	Update news.html
2026-01-12	6b1b53b	registro500giappone	Update policy.html
2026-01-12	658833a	registro500giappone	Update index.html
2026-01-12	82b2a6c	registro500giappone	Update test.html
2026-01-12	1003d20	registro500giappone	Update test.html
2026-01-12	ea119e9	registro500giappone	Update test.html
2026-01-12	cf3665f	registro500giappone	Update test.html
2026-01-12	32781b8	registro500giappone	Update test.html
2026-01-12	418c274	registro500giappone	Update edit.html
2026-01-12	3a6d101	registro500giappone	Update howto.html
2026-01-12	f7a7ecc	registro500giappone	Update howto.html
2026-01-15	bf60dde	registro500giappone	Update config.js
2026-01-15	e3325a3	registro500giappone	Update index.html
2026-01-15	c59e463	registro500giappone	Update detail.html
2026-01-15	bc921c1	registro500giappone	Update config.js
2026-01-15	a942c33	registro500giappone	Update detail.html
2026-01-15	f6e11c9	registro500giappone	Update news.html
2026-01-15	de7e3eb	registro500giappone	Update event.html
2026-01-15	81909ee	registro500giappone	Update event.html
2026-01-15	242ba0c	registro500giappone	Update event.html
2026-01-15	28aa8b2	registro500giappone	Update event.html
2026-01-15	f343cc0	registro500giappone	Update stats.html
2026-01-15	d68e5bc	registro500giappone	Update edit.html
2026-01-15	6087df3	registro500giappone	Update mappa.html
2026-01-15	70f678e	registro500giappone	Update mappa.html
2026-01-15	939562b	registro500giappone	Update mappa.html
2026-01-15	1404112	registro500giappone	Update mappa.html
2026-01-15	e1e7b74	registro500giappone	Update mappa.html
2026-01-15	2755cfc	registro500giappone	Update event.html
2026-01-15	99f5214	registro500giappone	Update event.html
2026-01-15	e397112	registro500giappone	Update edit.html
2026-01-15	6f9c5af	registro500giappone	Update edit.html
2026-01-15	5cdb381	registro500giappone	Update index.html
2026-01-15	ee0b29b	registro500giappone	Update README.md
2026-01-15	d2e2ab8	registro500giappone	Update edit.html
2026-01-15	4549104	registro500giappone	Update detail.html
2026-01-15	63750b2	registro500giappone	Update edit.html
2026-01-15	77f0d1d	registro500giappone	Update detail.html
2026-01-16	5de68ff	registro500giappone	Update edit.html
2026-01-16	ba880bf	registro500giappone	Update edit.html
2026-01-16	a28ebf8	registro500giappone	Update detail.html
2026-01-16	a3bf856	registro500giappone	Update edit.html
2026-01-16	00ee276	registro500giappone	Update edit.html
2026-01-16	5c4598c	registro500giappone	Update edit.html
2026-01-16	e2f7efa	registro500giappone	Update detail.html
2026-01-16	906a76a	registro500giappone	Update detail.html
2026-01-16	cfabcc5	registro500giappone	Update edit.html
2026-01-16	611534c	registro500giappone	Update detail.html
2026-01-16	02f4103	registro500giappone	Update detail.html
2026-01-16	3d770ec	registro500giappone	Update detail.html
2026-01-16	9632f74	registro500giappone	Update edit.html
2026-01-16	63104e1	registro500giappone	Update stats.html
2026-01-16	3d2773d	registro500giappone	Create parts.html
2026-01-16	4f0a99e	registro500giappone	Update parts.html
2026-01-16	5828d37	registro500giappone	Update parts.html
2026-01-16	14a9b01	registro500giappone	Update parts.html
2026-01-17	d6e9d39	registro500giappone	Update parts.html
2026-01-17	d97dcbc	registro500giappone	Update parts.html
2026-01-17	8430e22	registro500giappone	Update parts.html
2026-01-17	c19d8e5	registro500giappone	Update parts.html
2026-01-17	6ead23f	registro500giappone	Update parts.html
2026-01-17	0b30c1c	registro500giappone	Update parts.html
2026-01-17	cb791ed	registro500giappone	Update parts.html
2026-01-17	55b0470	registro500giappone	Update event.html
2026-01-17	1064de9	registro500giappone	Update parts.html
2026-01-17	f31de23	registro500giappone	Update parts.html
2026-01-17	facafb2	registro500giappone	Update parts.html
2026-01-17	f73361d	registro500giappone	Update stats.html
2026-01-17	f2a4372	registro500giappone	Update stats.html
2026-01-17	922b6bd	registro500giappone	Update parts.html
2026-01-17	5808742	registro500giappone	Update parts.html
2026-01-17	23ce477	registro500giappone	Update parts.html
2026-01-17	c64ba55	registro500giappone	Update parts.html
2026-01-17	9914af4	registro500giappone	Update parts.html
2026-01-17	60de905	registro500giappone	Update parts.html
2026-01-18	f6e37ab	registro500giappone	Add files via upload
2026-01-18	1c856d8	registro500giappone	Add files via upload
2026-01-18	8a28022	registro500giappone	Add files via upload
2026-01-18	031859a	registro500giappone	Update index.html
2026-01-18	3da129a	registro500giappone	Update index.html
2026-01-19	935b73b	registro500giappone	Update index.html
2026-01-19	cea0705	registro500giappone	Add files via upload
2026-01-19	34bb401	registro500giappone	Create indexsub.html
2026-01-19	a6e804d	registro500giappone	Update index.html
2026-01-19	d34a433	registro500giappone	Update index.html
2026-01-19	ee31b71	registro500giappone	Add files via upload
2026-01-19	2e90eea	registro500giappone	Update index.html
2026-01-19	320b29d	registro500giappone	Update event.html
2026-01-19	b3d58e2	registro500giappone	Update event.html
2026-01-19	b85d7c2	registro500giappone	Update edit.html
2026-01-19	7cd7cc3	registro500giappone	Update howto.html
2026-01-23	9a9d331	registro500giappone	Update edit.html
2026-01-23	c4480ce	registro500giappone	Update index.html
2026-01-23	1251e1a	registro500giappone	Update detail.html
2026-01-23	9c828ea	registro500giappone	Update detail.html
2026-01-23	1ac005f	registro500giappone	Update index.html
2026-01-23	4de1c10	registro500giappone	Update index.html
2026-01-23	7460e50	registro500giappone	Update index.html
2026-01-23	dd296da	registro500giappone	Update index.html
2026-01-23	95a6a64	registro500giappone	Update index.html
2026-01-23	7881418	registro500giappone	Update detail.html
2026-01-26	ea2d23c	registro500giappone	Update detail.html
2026-01-26	45fd9a0	registro500giappone	Update config.js
2026-01-27	c6d1860	registro500giappone	Update config.js
2026-01-30	40efcea	registro500giappone	Update config.js
2026-01-30	cf4ced4	registro500giappone	Update parts.html
2026-01-30	c99d4b6	registro500giappone	Update parts.html
2026-01-30	3fe51d3	registro500giappone	Create parts.js
2026-01-30	c0f1810	registro500giappone	Update parts.html
2026-01-30	b7fbd92	registro500giappone	Update parts.html
2026-01-30	415208f	registro500giappone	Update parts.html
2026-01-30	dfff234	registro500giappone	Update parts.js
2026-01-31	8a30624	registro500giappone	Update parts.html
2026-01-31	e3a74e1	registro500giappone	Update parts.js
2026-01-31	6f7be5a	registro500giappone	Update parts.js
2026-01-31	711e747	registro500giappone	Update parts.js
2026-01-31	ce6187a	registro500giappone	Update parts.js
2026-01-31	028c688	registro500giappone	Update parts.js
2026-01-31	d242df9	registro500giappone	Update parts.js
2026-01-31	b9468a2	registro500giappone	Update parts.html
2026-01-31	746584b	registro500giappone	Add files via upload
2026-01-31	d7e7cfe	registro500giappone	Update subtitle: add music note symbol
2026-01-31	ef5de0a	registro500giappone	Feat: Add list view mode and user relation status feature
2026-01-31	dc99ab2	registro500giappone	Fix: Adjust list view layout for PC alignment
2026-01-31	eeae0f9	registro500giappone	Fix: Add auth initialization logic to resolve login check error
2026-01-31	c184ddd	registro500giappone	Fix: Add debug logs and auth initialization check
2026-01-31	98b45c3	registro500giappone	Fix auth logic: use Firebase Auth in index.html and update SQL for text user_id
2026-01-31	bb05792	registro500giappone	Fix isMyCar logic: use owner_email instead of user_id
2026-01-31	33fcccc	registro500giappone	Enable list view on mobile and skip mosaic view
2026-02-01	acec547	registro500giappone	fix(stats): タブ4ボタンを2列2行で同サイズに整列。トップリンクのスタイル追加とスクロールトップの丸ボタン表示も修正
2026-02-01	6b7c781	registro500giappone	fix(ui): スマホの『マイガレージ』配置とイベント掲示板のトップ矢印を本番反映。リスト表示の『ガレージに戻る』も含む
2026-02-01	e070ba6	registro500giappone	chore(stats): 注意文言を『未記入を除いた有効回答のみ集計』に修正
2026-02-01	b66fda1	registro500giappone	docs(howto): リスト表示の解説とオーナー限定注記を追加\nfix(index): メニュー自動クローズと面識ステータスソートの表示制御
2026-02-01	caac553	registro500giappone	環境問題を解決し、作業を再開するためのベースラインコミット
2026-02-02	a794f76	registro500giappone	sessionStorageのデバッグログを削除
2026-02-02	f83e255	registro500giappone	feat: 翻訳機能とUI改善を実装
2026-02-04	fc8c039	registro500giappone	fix/improve: セキュリティ修正、Bootstrap除去、CSS共通化、UX改善
2026-02-05	09f1340	registro500giappone	feat: イベント複数日対応、全ページUI・セキュリティ改善
2026-02-07	779dea3	registro500giappone	feat: パーツ価格比較ツール「比べ太郎」を実装
2026-02-07	ee54ee4	registro500giappone	docs: 比べ太郎の使い方ガイドを追加
2026-02-07	c8e6b75	registro500giappone	docs: ガイドページを修正
2026-02-07	89c31c5	registro500giappone	docs: ガイドページ細部修正
2026-02-08	275e1da	registro500giappone	fix: 検索を英語・イタリア語両対応に改善
2026-02-08	c240ebc	registro500giappone	fix: 検索ロジックを改善 - 全ショップのデータを取得
2026-02-08	4115b98	registro500giappone	fix: 同義語検索を双方向対応に改善
2026-02-08	00ce9bc	registro500giappone	fix: 価格がundefinedの場合のエラーを修正
2026-02-08	b13ec5c	registro500giappone	fix: まとめ買い最適化をモーダル内で固定表示、送料警告削除、リスト名注記追加
2026-02-08	dce6085	registro500giappone	fix: まとめ買い最適化のショップ順を比較リストと一致させる
2026-02-08	692e3a5	registro500giappone	UI: 保存・読み込みセクションを折りたたみ式に変更
2026-02-08	2d0fd7b	registro500giappone	fix: D'Angelo Motoriがリスト追加できないバグを修正
2026-02-08	97adb12	registro500giappone	fix: escapeJsに数値が渡された場合のTypeErrorを修正
2026-02-08	86848dc	registro500giappone	feat: AI翻訳v10 + 検索ロジック強化
2026-02-11	4e79f58	registro500giappone	feat: 出没スポット機能のフロントエンド追加（非公開テスト用）
2026-02-11	28725a5	registro500giappone	fix: 地図初期化のNaNエラーを修正
2026-02-11	6c5a29b	registro500giappone	feat: スポット詳細モーダルの表示改善
2026-02-11	2f17861	registro500giappone	fix: DAY_NAMESの二重定義によるSyntaxErrorを修正
2026-02-11	bc0db38	registro500giappone	fix: 地図ズームを拡大 + ストリートビューをリンクボタンに変更
2026-02-11	6d0b306	registro500giappone	feat: カード選択で地図ズーム + Googleリンクをスポット名検索に変更
2026-02-11	1a5494a	registro500giappone	fix: 詳細モーダルを左寄せ + ストリートビューボタン削除
2026-02-11	2d310bd	registro500giappone	fix: ハンドルネームをSupabase carsテーブルから直接取得
2026-02-11	0ed1719	registro500giappone	feat: スポット詳細をサイドバー内インライン展開に変更
2026-02-11	58c6cb7	registro500giappone	feat: 編集画面の全フィールド対応 + ハンドルネームリンク化
2026-02-11	0b98043	registro500giappone	feat: タブ整理 + 出没予報大画面化 + ローディングバー追加
2026-02-11	41afb95	registro500giappone	feat: 出没予報モード切替UIをセグメントコントロール化 + 予定リストグリッドレイアウト
2026-02-11	4fc1f9e	registro500giappone	fix: セグメントコントロールをpill型に改善 + 予報モードで予定登録ボタン表示
2026-02-11	6263afc	registro500giappone	feat: カテゴリナビ追加 + 比較トレイのスマートデフォルト
2026-02-12	5660f71	registro500giappone	refactor: 部品別(OEM)表示モードを削除
2026-02-12	7b2cc79	registro500giappone	docs: パーツガイドを現行UIに合わせて更新
2026-02-12	c7b248a	registro500giappone	fix: オーナー限定表記をボタン風からテキストに変更
2026-02-12	90e4575	registro500giappone	style: サブタイトルを目立たせる(太字+アクセント色)
2026-02-12	579edf0	registro500giappone	fix: 戻るリンクをガレージ(index.html)に変更
2026-02-12	65bbd88	registro500giappone	docs: 出没スポット使い方ガイドページを追加
2026-02-12	f43f1dc	registro500giappone	update: 出没スポットガイド・カテゴリ修正・用語統一
2026-02-12	ac89d10	registro500giappone	style: ガイドページの配色をブルー+ニュートラルに統一
2026-02-12	a14cbef	registro500giappone	style: ガイドページを暖色アクセントで明るく楽しい印象に
2026-02-12	17ae5c8	registro500giappone	fix: Google Places API スクリプトを追加し施設名検索を有効化
2026-02-12	f8a42a7	registro500giappone	fix: Google Maps用APIキーをMaps専用キーに変更
